epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.47840267698758265,0.4960979166666667,1.512587441187158,1.3988399098316828
2,0.48932329462989843,0.5047666666666667,1.475318665507659,1.3687371822694938
3,0.498958837284309,0.5125041666666666,1.412321999704113,1.3469553038477897
4,0.5043222195344836,0.5160791666666666,1.3732449260981723,1.3308307245373725
5,0.5109004596032898,0.5206291666666667,1.339576446153111,1.318050497273604
6,0.5156916895124443,0.5235083333333334,1.3181450539360842,1.3086140379309654
7,0.5206475434069774,0.52626875,1.299383499756891,1.3006818684438863
8,0.52372937160673,0.52813125,1.2826431747807485,1.2961606919765472
9,0.5270285706606461,0.52946875,1.2703392737096775,1.2918918090562026
10,0.5299400634306295,0.5305416666666667,1.2577273328711933,1.289127308751146
11,0.5325508654518089,0.5313708333333333,1.2463808900203968,1.288919423893094
12,0.5347538031500295,0.53110625,1.2345236871800729,1.2891012421498695
13,0.5356844326183949,0.5299541666666666,1.224245321542415,1.2913908456762633
14,0.5373723324195022,0.5301604166666667,1.2131632189843573,1.292562947049737
15,0.5384155109390959,0.52919375,1.2023378424409015,1.2944941714406013
16,0.5401544777724023,0.5284395833333333,1.1955711396900968,1.2974498599767685
17,0.540799199053916,0.5275291666666667,1.1849431819190184,1.2997512936592102
18,0.5425885609847874,0.5273854166666667,1.1741701836829463,1.3048504875351985
19,0.5430837768101919,0.52584375,1.1656159829845114,1.3093990715841453
20,0.5437416008170726,0.5247270833333333,1.156528689895735,1.3160505490998426
21,0.5446742460893405,0.5237229166666667,1.1479958917496387,1.3214173058668772
22,0.5456505671128312,0.5229729166666667,1.140181722819585,1.3297083529333273
