Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 00:10:41
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3348 (33.48%)
Meilleure loss dev: 2.0688
Temps total d'entraînement: 531.93 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1594       0.1549       3.4275       3.1357      
2        0.1939       0.1836       3.1303       2.9753      
3        0.2260       0.2107       3.0017       2.8223      
4        0.2575       0.2413       2.8859       2.6742      
5        0.2791       0.2620       2.7870       2.5480      
6        0.2966       0.2793       2.7062       2.4463      
7        0.3095       0.2936       2.6450       2.3669      
8        0.3183       0.3005       2.5930       2.3022      
9        0.3249       0.3058       2.5522       2.2580      
10       0.3334       0.3149       2.5220       2.2170      
11       0.3377       0.3188       2.4941       2.1903      
12       0.3416       0.3221       2.4725       2.1669      
13       0.3460       0.3267       2.4524       2.1408      
14       0.3488       0.3279       2.4342       2.1263      
15       0.3516       0.3281       2.4195       2.1107      
16       0.3527       0.3286       2.4090       2.1002      
17       0.3545       0.3314       2.3995       2.0938      
18       0.3561       0.3329       2.3891       2.0841      
19       0.3579       0.3340       2.3824       2.0737      
20       0.3591       0.3348       2.3735       2.0688      
