Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_256
============================================================
Date: 2026-01-08 11:16:04
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 15
Époques complétées: 20
Meilleure accuracy dev: 0.3563 (35.63%)
Meilleure loss dev: 2.1390
Temps total d'entraînement: 638.39 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2681       0.2428       2.9834       2.6387      
2        0.3266       0.2906       2.5571       2.3918      
3        0.3623       0.3139       2.3604       2.2598      
4        0.3824       0.3235       2.2425       2.1956      
5        0.4023       0.3365       2.1670       2.1481      
6        0.4158       0.3421       2.1056       2.1281      
7        0.4233       0.3441       2.0598       2.1168      
8        0.4343       0.3440       2.0215       2.1057      
9        0.4400       0.3474       1.9951       2.0983      
10       0.4491       0.3447       1.9645       2.1099      
11       0.4551       0.3509       1.9482       2.1108      
12       0.4627       0.3537       1.9261       2.1263      
13       0.4633       0.3534       1.9114       2.1174      
14       0.4694       0.3531       1.9015       2.1322      
15       0.4703       0.3563       1.8872       2.1390      
16       0.4736       0.3552       1.8758       2.1344      
17       0.4739       0.3549       1.8713       2.1357      
18       0.4766       0.3530       1.8608       2.1383      
19       0.4721       0.3523       1.8508       2.1422      
20       0.4812       0.3513       1.8516       2.1528      
