Historique d'entraînement - CNN_32_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 22:58:37
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 17
Époques complétées: 20
Meilleure accuracy dev: 0.4073 (40.73%)
Meilleure loss dev: 1.7631
Temps total d'entraînement: 1120.19 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3466       0.3294       2.5591       2.0643      
2        0.3806       0.3573       2.0413       1.9315      
3        0.3995       0.3679       1.9451       1.8831      
4        0.4072       0.3721       1.8953       1.8610      
5        0.4186       0.3820       1.8628       1.8384      
6        0.4258       0.3855       1.8387       1.8243      
7        0.4329       0.3886       1.8171       1.8105      
8        0.4366       0.3898       1.7990       1.7997      
9        0.4411       0.3958       1.7880       1.7955      
10       0.4441       0.3958       1.7759       1.7915      
11       0.4457       0.3975       1.7652       1.7862      
12       0.4486       0.4010       1.7568       1.7818      
13       0.4528       0.4026       1.7497       1.7753      
14       0.4527       0.4009       1.7438       1.7732      
15       0.4556       0.4039       1.7377       1.7686      
16       0.4572       0.4027       1.7318       1.7655      
17       0.4600       0.4073       1.7262       1.7631      
18       0.4599       0.4035       1.7235       1.7651      
19       0.4628       0.4061       1.7183       1.7620      
20       0.4614       0.4042       1.7143       1.7594      
