Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_256
============================================================
Date: 2026-01-08 11:44:46
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 15
Époques complétées: 20
Meilleure accuracy dev: 0.3510 (35.10%)
Meilleure loss dev: 2.1047
Temps total d'entraînement: 638.15 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2549       0.2344       3.0468       2.7108      
2        0.3039       0.2760       2.6753       2.4857      
3        0.3351       0.2951       2.4999       2.3496      
4        0.3544       0.3084       2.3863       2.2795      
5        0.3719       0.3183       2.3091       2.2216      
6        0.3851       0.3263       2.2481       2.1821      
7        0.3966       0.3354       2.2006       2.1447      
8        0.4053       0.3344       2.1637       2.1397      
9        0.4129       0.3420       2.1312       2.1198      
10       0.4185       0.3431       2.1037       2.1074      
11       0.4261       0.3481       2.0848       2.1052      
12       0.4268       0.3446       2.0636       2.1092      
13       0.4306       0.3462       2.0531       2.1090      
14       0.4354       0.3458       2.0397       2.1055      
15       0.4375       0.3510       2.0271       2.1047      
16       0.4394       0.3489       2.0084       2.1139      
17       0.4463       0.3506       2.0040       2.1081      
18       0.4460       0.3496       1.9974       2.1221      
19       0.4486       0.3501       1.9877       2.1153      
20       0.4499       0.3499       1.9800       2.1194      
