Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 11:29:20
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.1515 (15.15%)
Meilleure loss dev: 3.1912
Temps total d'entraînement: 702.60 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1189       0.1181       3.6975       3.4390      
2        0.1325       0.1272       3.5877       3.3646      
3        0.1384       0.1366       3.5534       3.3214      
4        0.1401       0.1345       3.5293       3.3099      
5        0.1376       0.1354       3.5201       3.3037      
6        0.1390       0.1354       3.5057       3.2883      
7        0.1397       0.1384       3.4981       3.2670      
8        0.1439       0.1386       3.4924       3.2698      
9        0.1457       0.1408       3.4844       3.2498      
10       0.1472       0.1420       3.4751       3.2404      
11       0.1465       0.1426       3.4693       3.2458      
12       0.1476       0.1450       3.4687       3.2318      
13       0.1461       0.1455       3.4638       3.2394      
14       0.1478       0.1438       3.4588       3.2332      
15       0.1553       0.1495       3.4534       3.2109      
16       0.1530       0.1464       3.4496       3.2123      
17       0.1506       0.1433       3.4492       3.2096      
18       0.1552       0.1468       3.4514       3.2136      
19       0.1546       0.1483       3.4405       3.1931      
20       0.1587       0.1515       3.4395       3.1912      
