Historique d'entraînement - CNN_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 08:49:54
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3012 (30.12%)
Meilleure loss dev: 2.2485
Temps total d'entraînement: 826.79 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1815       0.1771       3.4069       2.9301      
2        0.2640       0.2606       2.8047       2.4857      
3        0.2853       0.2818       2.6511       2.3569      
4        0.2898       0.2890       2.5959       2.3123      
5        0.2937       0.2896       2.5700       2.2870      
6        0.2909       0.2864       2.5585       2.2824      
7        0.2991       0.2942       2.5458       2.2710      
8        0.2979       0.2923       2.5312       2.2613      
9        0.2977       0.2915       2.5298       2.2646      
10       0.2962       0.2912       2.5217       2.2657      
11       0.2984       0.2936       2.5159       2.2635      
12       0.3000       0.2956       2.5140       2.2540      
13       0.2972       0.2913       2.5111       2.2567      
14       0.2995       0.2929       2.5080       2.2559      
15       0.3074       0.2999       2.5091       2.2546      
16       0.2973       0.2910       2.5062       2.2652      
17       0.3017       0.2948       2.5032       2.2543      
18       0.3025       0.2962       2.5059       2.2538      
19       0.3009       0.2936       2.5014       2.2538      
20       0.3091       0.3012       2.5042       2.2485      
