Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_256
============================================================
Date: 2026-01-08 18:51:49
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 17
Époques complétées: 20
Meilleure accuracy dev: 0.3542 (35.42%)
Meilleure loss dev: 2.1509
Temps total d'entraînement: 394.56 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1837       0.1704       3.3039       3.0064      
2        0.2480       0.2245       2.8405       2.7213      
3        0.2911       0.2574       2.6127       2.5544      
4        0.3294       0.2806       2.4410       2.4223      
5        0.3599       0.2992       2.2946       2.3146      
6        0.3901       0.3161       2.1690       2.2272      
7        0.4163       0.3236       2.0614       2.1621      
8        0.4376       0.3355       1.9704       2.1161      
9        0.4553       0.3413       1.8891       2.0902      
10       0.4726       0.3444       1.8253       2.0722      
11       0.4882       0.3483       1.7653       2.0714      
12       0.5040       0.3496       1.7135       2.0727      
13       0.5203       0.3494       1.6626       2.0779      
14       0.5337       0.3497       1.6181       2.0950      
15       0.5475       0.3526       1.5767       2.1088      
16       0.5596       0.3505       1.5349       2.1312      
17       0.5719       0.3542       1.4960       2.1509      
18       0.5827       0.3516       1.4596       2.1808      
19       0.5961       0.3521       1.4263       2.2066      
20       0.6065       0.3505       1.3958       2.2334      
