Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_256
============================================================
Date: 2026-01-08 19:16:54
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.3629 (36.29%)
Meilleure loss dev: 2.1136
Temps total d'entraînement: 342.20 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2600       0.2393       3.0288       2.6600      
2        0.3220       0.2861       2.5933       2.3939      
3        0.3607       0.3093       2.3892       2.2666      
4        0.3867       0.3260       2.2619       2.1841      
5        0.4060       0.3345       2.1702       2.1429      
6        0.4205       0.3411       2.1073       2.1143      
7        0.4320       0.3431       2.0554       2.1063      
8        0.4446       0.3487       2.0142       2.0890      
9        0.4555       0.3506       1.9760       2.0847      
10       0.4591       0.3496       1.9494       2.0962      
11       0.4719       0.3545       1.9233       2.0818      
12       0.4751       0.3578       1.8947       2.0862      
13       0.4824       0.3592       1.8757       2.0832      
14       0.4846       0.3573       1.8591       2.0956      
15       0.4915       0.3568       1.8461       2.1120      
16       0.4964       0.3554       1.8260       2.1036      
17       0.5023       0.3594       1.8173       2.1176      
18       0.5088       0.3629       1.7960       2.1136      
19       0.5059       0.3578       1.7950       2.1304      
20       0.5059       0.3576       1.8038       2.1452      
