Historique d'entraînement - CNN_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 21:21:49
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 17
Époques complétées: 20
Meilleure accuracy dev: 0.1992 (19.92%)
Meilleure loss dev: 2.9623
Temps total d'entraînement: 467.83 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1017       0.0993       3.7476       3.7139      
2        0.1128       0.1094       3.6811       3.5135      
3        0.1837       0.1806       3.2032       3.0311      
4        0.1950       0.1897       3.0223       2.9667      
5        0.1894       0.1865       2.9880       2.9689      
6        0.1993       0.1935       2.9722       2.9534      
7        0.1938       0.1915       2.9642       2.9571      
8        0.1911       0.1858       2.9609       2.9671      
9        0.2016       0.1954       2.9577       2.9499      
10       0.2006       0.1954       2.9528       2.9507      
11       0.2042       0.1968       2.9539       2.9504      
12       0.1990       0.1908       2.9510       2.9703      
13       0.1996       0.1928       2.9535       2.9571      
14       0.2032       0.1952       2.9502       2.9594      
15       0.2025       0.1988       2.9509       2.9629      
16       0.2038       0.1969       2.9472       2.9508      
17       0.2027       0.1992       2.9491       2.9623      
18       0.1997       0.1942       2.9458       2.9616      
19       0.1966       0.1901       2.9499       2.9684      
20       0.2004       0.1940       2.9478       2.9616      
