Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:30:38
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.1976 (19.76%)
Meilleure loss dev: 2.8583
Temps total d'entraînement: 334.24 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1457       0.1460       3.4507       3.1641      
2        0.1738       0.1685       3.2767       3.0505      
3        0.1783       0.1720       3.2220       2.9919      
4        0.1874       0.1813       3.1903       2.9545      
5        0.1908       0.1829       3.1745       2.9246      
6        0.1950       0.1861       3.1580       2.8988      
7        0.1955       0.1862       3.1507       2.8932      
8        0.1962       0.1891       3.1437       2.8822      
9        0.1996       0.1909       3.1406       2.8781      
10       0.1968       0.1894       3.1405       2.8753      
11       0.1969       0.1889       3.1427       2.8763      
12       0.1963       0.1891       3.1379       2.8805      
13       0.2009       0.1947       3.1375       2.8730      
14       0.1987       0.1899       3.1370       2.8689      
15       0.2005       0.1920       3.1356       2.8654      
16       0.2002       0.1906       3.1331       2.8707      
17       0.2017       0.1971       3.1342       2.8627      
18       0.1988       0.1916       3.1311       2.8711      
19       0.2019       0.1935       3.1321       2.8674      
20       0.2040       0.1976       3.1323       2.8583      
