Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 23:22:40
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2074 (20.74%)
Meilleure loss dev: 2.9025
Temps total d'entraînement: 529.97 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1100       0.1064       3.7003       3.3903      
2        0.1289       0.1273       3.4527       3.2919      
3        0.1440       0.1387       3.4029       3.2460      
4        0.1484       0.1442       3.3730       3.2106      
5        0.1590       0.1534       3.3497       3.1773      
6        0.1648       0.1617       3.3259       3.1438      
7        0.1714       0.1693       3.3048       3.1125      
8        0.1780       0.1762       3.2886       3.0869      
9        0.1848       0.1829       3.2740       3.0617      
10       0.1857       0.1826       3.2610       3.0406      
11       0.1911       0.1856       3.2483       3.0199      
12       0.1945       0.1880       3.2398       3.0028      
13       0.1978       0.1919       3.2311       2.9859      
14       0.1975       0.1943       3.2201       2.9704      
15       0.2003       0.1954       3.2120       2.9575      
16       0.2040       0.1981       3.2064       2.9468      
17       0.2055       0.1985       3.1979       2.9333      
18       0.2069       0.1994       3.1934       2.9242      
19       0.2107       0.2030       3.1855       2.9132      
20       0.2146       0.2074       3.1797       2.9025      
