Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 10:15:11
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2978 (29.78%)
Meilleure loss dev: 2.3778
Temps total d'entraînement: 619.83 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2123       0.2039       3.1536       2.8687      
2        0.2501       0.2327       2.8488       2.7075      
3        0.2696       0.2525       2.7315       2.6162      
4        0.2825       0.2604       2.6580       2.5587      
5        0.2882       0.2664       2.6085       2.5213      
6        0.2992       0.2751       2.5750       2.4912      
7        0.3032       0.2797       2.5480       2.4659      
8        0.3079       0.2800       2.5283       2.4490      
9        0.3130       0.2862       2.5068       2.4318      
10       0.3137       0.2889       2.4924       2.4181      
11       0.3178       0.2909       2.4799       2.4091      
12       0.3194       0.2916       2.4673       2.4016      
13       0.3203       0.2926       2.4579       2.3927      
14       0.3234       0.2926       2.4509       2.3899      
15       0.3234       0.2947       2.4420       2.3782      
16       0.3230       0.2939       2.4357       2.3812      
17       0.3246       0.2942       2.4338       2.3846      
18       0.3264       0.2938       2.4272       2.3861      
19       0.3265       0.2978       2.4252       2.3778      
20       0.3279       0.2960       2.4182       2.3829      
