epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.38499694495361886,0.36323333333333335,2.367055736879296,1.8605069789480655
2,0.430694884185969,0.38976666666666665,1.8677225244240128,1.7510157925017336
3,0.45435205243570514,0.40036666666666665,1.7557708897655029,1.7115045354721394
4,0.4704660334388713,0.4071666666666667,1.6864940693129356,1.694510017557347
5,0.48954618674665334,0.41346666666666665,1.6394337357234345,1.6721211707338375
6,0.4981336443926012,0.41683333333333333,1.603984874194619,1.6638623684010607
7,0.5091318113647726,0.4195333333333333,1.5735057241626893,1.655140502402123
8,0.5144087096595011,0.41836666666666666,1.5531435709263979,1.653452237616194
9,0.5219185691273677,0.42073333333333335,1.5324239585953734,1.649595487371404
10,0.5273954340943177,0.4174333333333333,1.5158506766565318,1.647078600842902
11,0.5359551185913459,0.42146666666666666,1.501663646209977,1.6361704344445087
12,0.5398100316613897,0.4222,1.4872099256888296,1.6397676609932108
13,0.5464644781425319,0.42556666666666665,1.473637756931926,1.635608626933808
14,0.5471754707548742,0.42696666666666666,1.4645489501715891,1.638741681423593
15,0.5513469977226018,0.4261,1.4590941351529292,1.6357844281703868
16,0.5538410264955841,0.42393333333333333,1.4483110144702611,1.6359308947908118
17,0.5597567072154641,0.4246333333333333,1.439012891871758,1.638790666296127
18,0.5616730544909182,0.4252,1.4309490664088311,1.6396166243451706
19,0.5648003110592679,0.42396666666666666,1.4276877307857956,1.6365459152992736
20,0.5654668666333389,0.4245,1.4178600985697167,1.633160470394378
