model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_256_128_Dropout_Gridsearch_Relu,0.001,Adam,0.3,128,20,717.2318496704102,57792,2026-01-08 01:36:01
