Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 12:04:29
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.1316 (13.16%)
Meilleure loss dev: 3.3209
Temps total d'entraînement: 704.58 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1040       0.1035       3.7827       3.4870      
2        0.1152       0.1137       3.6965       3.4338      
3        0.1135       0.1157       3.6783       3.4164      
4        0.1265       0.1221       3.6633       3.3984      
5        0.1274       0.1233       3.6589       3.3968      
6        0.1217       0.1192       3.6497       3.3915      
7        0.1203       0.1215       3.6429       3.3748      
8        0.1295       0.1261       3.6396       3.3668      
9        0.1267       0.1242       3.6334       3.3556      
10       0.1303       0.1269       3.6305       3.3614      
11       0.1240       0.1210       3.6252       3.3663      
12       0.1285       0.1259       3.6258       3.3530      
13       0.1295       0.1273       3.6160       3.3373      
14       0.1362       0.1299       3.6160       3.3448      
15       0.1313       0.1277       3.6137       3.3394      
16       0.1268       0.1241       3.6123       3.3472      
17       0.1298       0.1248       3.6070       3.3404      
18       0.1308       0.1261       3.6045       3.3398      
19       0.1369       0.1316       3.6047       3.3209      
20       0.1318       0.1274       3.6049       3.3410      
