model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.01,Adam,0.2,256,16,335.66086196899414,8320,2026-01-08 18:13:55
