Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 18:17:13
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2998 (29.98%)
Meilleure loss dev: 2.3791
Temps total d'entraînement: 411.66 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1933       0.1857       3.2463       2.9365      
2        0.2392       0.2244       2.8827       2.7479      
3        0.2626       0.2453       2.7434       2.6482      
4        0.2808       0.2585       2.6599       2.5923      
5        0.2903       0.2656       2.6055       2.5531      
6        0.2984       0.2737       2.5622       2.5175      
7        0.3066       0.2789       2.5271       2.4938      
8        0.3116       0.2812       2.5003       2.4730      
9        0.3181       0.2857       2.4781       2.4532      
10       0.3206       0.2860       2.4588       2.4411      
11       0.3225       0.2871       2.4407       2.4293      
12       0.3270       0.2904       2.4295       2.4200      
13       0.3291       0.2937       2.4153       2.4113      
14       0.3305       0.2925       2.4023       2.4072      
15       0.3337       0.2947       2.3932       2.4000      
16       0.3364       0.2955       2.3864       2.3933      
17       0.3383       0.2964       2.3769       2.3922      
18       0.3404       0.2985       2.3692       2.3863      
19       0.3412       0.2983       2.3596       2.3846      
20       0.3439       0.2998       2.3567       2.3791      
