model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_256_Dropout_Gridsearch_Relu,0.001,Adam,0.2,256,20,309.7156856060028,33088,2026-01-08 18:52:33
