Historique d'entraînement - CNN_64_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 18:18:42
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 13
Époques complétées: 19
Meilleure accuracy dev: 0.4249 (42.49%)
Meilleure loss dev: 1.7195
Temps total d'entraînement: 550.97 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.4162       0.3799       2.2093       1.8065      
2        0.4661       0.4031       1.7598       1.7168      
3        0.4959       0.4108       1.6256       1.6872      
4        0.5188       0.4179       1.5385       1.6725      
5        0.5343       0.4224       1.4744       1.6689      
6        0.5476       0.4223       1.4246       1.6666      
7        0.5592       0.4233       1.3828       1.6732      
8        0.5680       0.4206       1.3500       1.6775      
9        0.5761       0.4236       1.3220       1.6819      
10       0.5817       0.4217       1.2957       1.6985      
11       0.5912       0.4220       1.2744       1.6934      
12       0.5956       0.4237       1.2540       1.7091      
13       0.5990       0.4249       1.2355       1.7195      
14       0.6048       0.4212       1.2231       1.7207      
15       0.6061       0.4215       1.2057       1.7392      
16       0.6113       0.4204       1.1925       1.7482      
17       0.6134       0.4197       1.1791       1.7478      
18       0.6154       0.4179       1.1675       1.7653      
19       0.6226       0.4214       1.1583       1.7644      
