model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_64_Dropout_Gridsearch_Relu,0.005,Adam,0.2,128,13,1027.8200993537903,209920,2026-01-08 06:08:10
