Historique d'entraînement - CNN_32_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 17:03:25
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 16
Époques complétées: 20
Meilleure accuracy dev: 0.4208 (42.08%)
Meilleure loss dev: 1.7080
Temps total d'entraînement: 573.05 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3973       0.3668       2.2993       1.8494      
2        0.4484       0.3960       1.7954       1.7432      
3        0.4780       0.4083       1.6707       1.7048      
4        0.4987       0.4132       1.5914       1.6841      
5        0.5139       0.4160       1.5341       1.6807      
6        0.5260       0.4185       1.4920       1.6784      
7        0.5361       0.4177       1.4590       1.6813      
8        0.5446       0.4204       1.4309       1.6851      
9        0.5500       0.4185       1.4058       1.6866      
10       0.5586       0.4194       1.3865       1.6853      
11       0.5606       0.4173       1.3699       1.6967      
12       0.5683       0.4204       1.3544       1.6962      
13       0.5714       0.4190       1.3404       1.7022      
14       0.5748       0.4190       1.3277       1.7054      
15       0.5791       0.4184       1.3170       1.7098      
16       0.5822       0.4208       1.3076       1.7080      
17       0.5841       0.4190       1.2978       1.7177      
18       0.5886       0.4177       1.2897       1.7185      
19       0.5885       0.4177       1.2820       1.7275      
20       0.5938       0.4161       1.2740       1.7272      
