Historique d'entraînement - CNN_32_64_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 05:38:03
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 13
Époques complétées: 19
Meilleure accuracy dev: 0.3111 (31.11%)
Meilleure loss dev: 2.0365
Temps total d'entraînement: 1284.64 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2782       0.2742       2.7640       2.2153      
2        0.2986       0.2839       2.4804       2.1364      
3        0.3070       0.2919       2.4345       2.0754      
4        0.3060       0.2915       2.4235       2.0997      
5        0.2985       0.2836       2.4166       2.0906      
6        0.3175       0.2999       2.4126       2.0784      
7        0.3178       0.3000       2.4207       2.0525      
8        0.3246       0.3065       2.4024       2.0323      
9        0.3287       0.3085       2.4021       2.0528      
10       0.3179       0.3000       2.4039       2.0926      
11       0.3144       0.2945       2.4156       2.0738      
12       0.3171       0.2975       2.4052       2.0367      
13       0.3247       0.3111       2.4085       2.0365      
14       0.3254       0.3055       2.4099       2.0306      
15       0.3105       0.2921       2.4142       2.0748      
16       0.3121       0.2984       2.4023       2.0755      
17       0.2992       0.2867       2.4124       2.1168      
18       0.3074       0.2878       2.3983       2.0883      
19       0.3121       0.2934       2.4370       2.0725      
