Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 19:19:14
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3116 (31.16%)
Meilleure loss dev: 2.2284
Temps total d'entraînement: 288.00 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1447       0.1396       3.5510       3.2420      
2        0.1719       0.1653       3.2469       3.0995      
3        0.1896       0.1806       3.1567       3.0080      
4        0.2107       0.1977       3.0836       2.9196      
5        0.2301       0.2176       3.0196       2.8333      
6        0.2465       0.2335       2.9581       2.7508      
7        0.2611       0.2438       2.9012       2.6704      
8        0.2717       0.2551       2.8518       2.6003      
9        0.2816       0.2650       2.8075       2.5397      
10       0.2896       0.2715       2.7697       2.4884      
11       0.2971       0.2782       2.7419       2.4473      
12       0.3020       0.2853       2.7135       2.4083      
13       0.3080       0.2905       2.6918       2.3741      
14       0.3123       0.2950       2.6681       2.3436      
15       0.3161       0.2984       2.6495       2.3157      
16       0.3211       0.3024       2.6288       2.2920      
17       0.3222       0.3041       2.6121       2.2720      
18       0.3249       0.3055       2.5999       2.2546      
19       0.3276       0.3094       2.5902       2.2399      
20       0.3294       0.3116       2.5783       2.2284      
