model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_Dropout_Gridsearch_Tanh,0.001,Adam,0.3,128,19,875.7763419151306,205760,2026-01-08 14:48:17
