Historique d'entraînement - MLP_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 08:57:43
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.2013 (20.13%)
Meilleure loss dev: 2.9711
Temps total d'entraînement: 520.48 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1076       0.1076       3.7168       3.4735      
2        0.1293       0.1270       3.5427       3.3367      
3        0.1463       0.1443       3.4671       3.2642      
4        0.1597       0.1568       3.4205       3.2030      
5        0.1666       0.1621       3.3786       3.1601      
6        0.1742       0.1695       3.3501       3.1253      
7        0.1826       0.1793       3.3294       3.0920      
8        0.1833       0.1781       3.3059       3.0644      
9        0.1879       0.1821       3.2856       3.0379      
10       0.1928       0.1859       3.2725       3.0223      
11       0.2012       0.1925       3.2643       3.0095      
12       0.1986       0.1912       3.2553       3.0008      
13       0.2005       0.1916       3.2518       2.9927      
14       0.2039       0.1956       3.2411       2.9910      
15       0.2045       0.1958       3.2414       2.9854      
16       0.2052       0.1972       3.2370       2.9774      
17       0.2061       0.1991       3.2356       2.9772      
18       0.2082       0.2013       3.2322       2.9711      
19       0.2075       0.1998       3.2289       2.9689      
20       0.2078       0.2010       3.2271       2.9680      
