Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 11:05:56
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2411 (24.11%)
Meilleure loss dev: 2.7066
Temps total d'entraînement: 697.07 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1123       0.1093       3.6852       3.4595      
2        0.1395       0.1362       3.4406       3.2625      
3        0.1658       0.1598       3.3289       3.1504      
4        0.1825       0.1750       3.2543       3.0648      
5        0.1932       0.1821       3.2052       3.0035      
6        0.2028       0.1928       3.1688       2.9557      
7        0.2099       0.1999       3.1369       2.9148      
8        0.2197       0.2097       3.1122       2.8804      
9        0.2240       0.2127       3.0943       2.8545      
10       0.2301       0.2176       3.0722       2.8283      
11       0.2355       0.2232       3.0599       2.8095      
12       0.2364       0.2243       3.0483       2.7905      
13       0.2427       0.2293       3.0389       2.7757      
14       0.2452       0.2304       3.0249       2.7630      
15       0.2466       0.2336       3.0153       2.7486      
16       0.2486       0.2357       3.0045       2.7362      
17       0.2520       0.2366       2.9984       2.7237      
18       0.2519       0.2378       2.9914       2.7152      
19       0.2542       0.2411       2.9854       2.7066      
20       0.2549       0.2402       2.9770       2.6983      
