epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.13409987224351497,0.12143333333333334,4.08485609276473,4.065016277631124
2,0.1635505193578848,0.1463,4.043888869378045,4.039837487538656
3,0.1822029661723046,0.16273333333333334,4.0232817479447975,4.023560889561971
4,0.19652280175526302,0.17346666666666666,4.0083455755439825,4.0133224606513975
5,0.20617119368994055,0.17913333333333334,3.996710839364007,4.006592810153961
6,0.21785813475531857,0.1888,3.9866655658817027,3.9973957459131877
7,0.22539576737210465,0.1929,3.9785023528122836,3.993026367823283
8,0.23196133977670388,0.19616666666666666,3.9714412781670485,3.9900466720263164
9,0.23642170749319558,0.19823333333333334,3.966356072069205,3.987780563036601
10,0.24103760484363718,0.2,3.9618177830017176,3.9853172938028973
11,0.2453924345942343,0.20156666666666667,3.9588482109133225,3.983786157766978
12,0.24868633005610177,0.20346666666666666,3.955952178738454,3.982329555352529
13,0.25145253568849635,0.20503333333333335,3.951948331663813,3.9809956351915994
14,0.25509637282675107,0.2049,3.9484353428732324,3.9805166761080426
15,0.25776259512303507,0.20893333333333333,3.946397383127186,3.977677055199941
16,0.26245070266066767,0.2113,3.9426056136715113,3.9739989399909974
17,0.26663889351774706,0.21446666666666667,3.938809321527666,3.9715348919232687
18,0.26793312225740157,0.2151,3.9374001362977595,3.971019721031189
19,0.27037160473254457,0.21283333333333335,3.935211562714088,3.972289276123047
20,0.27052713436649445,0.21336666666666668,3.9351442507429466,3.9718718767166137
