model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.001,Adam,0.4,256,20,335.18487215042114,8320,2026-01-08 18:36:13
