Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 22:30:16
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2279 (22.79%)
Meilleure loss dev: 2.7541
Temps total d'entraînement: 545.63 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1161       0.1160       3.6160       3.3212      
2        0.1457       0.1392       3.3326       3.2123      
3        0.1559       0.1499       3.2673       3.1534      
4        0.1641       0.1585       3.2286       3.1052      
5        0.1736       0.1682       3.1896       3.0621      
6        0.1834       0.1779       3.1600       3.0244      
7        0.1903       0.1833       3.1358       2.9910      
8        0.1980       0.1924       3.1145       2.9621      
9        0.2011       0.1946       3.0945       2.9366      
10       0.2087       0.2023       3.0750       2.9079      
11       0.2145       0.2060       3.0620       2.8846      
12       0.2207       0.2133       3.0417       2.8599      
13       0.2223       0.2157       3.0282       2.8422      
14       0.2259       0.2197       3.0139       2.8221      
15       0.2281       0.2211       3.0041       2.8080      
16       0.2317       0.2210       2.9933       2.7929      
17       0.2338       0.2228       2.9841       2.7823      
18       0.2370       0.2258       2.9745       2.7723      
19       0.2386       0.2270       2.9672       2.7627      
20       0.2385       0.2279       2.9617       2.7541      
