Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_64
============================================================
Date: 2026-01-08 03:53:20
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.3074 (30.74%)
Meilleure loss dev: 2.4121
Temps total d'entraînement: 1174.35 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2084       0.1982       3.1865       2.9183      
2        0.2590       0.2468       2.9231       2.7365      
3        0.2805       0.2653       2.8016       2.6261      
4        0.2950       0.2771       2.7295       2.5654      
5        0.3009       0.2839       2.6905       2.5234      
6        0.3098       0.2917       2.6580       2.4925      
7        0.3113       0.2895       2.6338       2.4922      
8        0.3150       0.2936       2.6224       2.4677      
9        0.3204       0.2943       2.6104       2.4655      
10       0.3211       0.2961       2.6003       2.4515      
11       0.3255       0.2977       2.5927       2.4485      
12       0.3256       0.3009       2.5852       2.4335      
13       0.3281       0.3020       2.5722       2.4413      
14       0.3265       0.2977       2.5700       2.4285      
15       0.3296       0.3014       2.5671       2.4220      
16       0.3329       0.3061       2.5625       2.4155      
17       0.3318       0.3036       2.5589       2.4197      
18       0.3355       0.3074       2.5542       2.4121      
19       0.3326       0.3049       2.5557       2.4233      
20       0.3334       0.3059       2.5497       2.4220      
