model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_Dropout_Gridsearch_Tanh,0.01,Adam,0.3,128,7,570.2843112945557,205760,2026-01-08 15:10:54
