Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_512_256_128
============================================================
Date: 2026-01-08 13:19:43
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2421 (24.21%)
Meilleure loss dev: 2.7342
Temps total d'entraînement: 847.08 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1429       0.1344       3.4415       3.1743      
2        0.1741       0.1607       3.0910       3.0364      
3        0.1928       0.1745       2.9813       2.9696      
4        0.2058       0.1806       2.9187       2.9393      
5        0.2159       0.1849       2.8664       2.9086      
6        0.2259       0.1950       2.8236       2.8896      
7        0.2360       0.2016       2.7858       2.8678      
8        0.2442       0.2056       2.7453       2.8379      
9        0.2489       0.2110       2.7192       2.8323      
10       0.2595       0.2133       2.6943       2.8191      
11       0.2660       0.2201       2.6650       2.8024      
12       0.2676       0.2170       2.6419       2.8039      
13       0.2756       0.2233       2.6203       2.7886      
14       0.2814       0.2283       2.5995       2.7803      
15       0.2829       0.2300       2.5840       2.7660      
16       0.2875       0.2274       2.5698       2.7641      
17       0.2917       0.2328       2.5503       2.7597      
18       0.2926       0.2348       2.5349       2.7564      
19       0.2967       0.2360       2.5227       2.7521      
20       0.3007       0.2421       2.5143       2.7342      
