Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_64
============================================================
Date: 2026-01-08 14:59:27
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.3224 (32.24%)
Meilleure loss dev: 2.3097
Temps total d'entraînement: 615.34 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2084       0.1974       3.1724       2.8988      
2        0.2596       0.2429       2.9022       2.7156      
3        0.2888       0.2718       2.7676       2.5789      
4        0.3023       0.2836       2.6791       2.5078      
5        0.3142       0.2964       2.6187       2.4431      
6        0.3245       0.3008       2.5791       2.4165      
7        0.3289       0.3048       2.5570       2.3951      
8        0.3348       0.3113       2.5346       2.3725      
9        0.3377       0.3104       2.5200       2.3618      
10       0.3398       0.3127       2.5098       2.3487      
11       0.3402       0.3121       2.4973       2.3468      
12       0.3446       0.3168       2.4873       2.3432      
13       0.3459       0.3138       2.4842       2.3384      
14       0.3469       0.3164       2.4731       2.3337      
15       0.3483       0.3155       2.4672       2.3231      
16       0.3489       0.3170       2.4632       2.3231      
17       0.3524       0.3162       2.4550       2.3189      
18       0.3560       0.3224       2.4538       2.3097      
19       0.3545       0.3202       2.4452       2.3177      
20       0.3572       0.3205       2.4445       2.3062      
