epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1601566405599067,0.15193333333333334,3.4185616493902904,3.1150978930453035
2,0.1947564294839749,0.1828,3.149710526598542,2.9779162508376102
3,0.21649169582847302,0.20306666666666667,3.056808056353506,2.8931950609734716
4,0.23225018052546798,0.21356666666666665,2.9912012191045854,2.832588694957977
5,0.24458145864578126,0.22503333333333334,2.9462751113699106,2.786421004762041
6,0.2548241959673388,0.23233333333333334,2.9070059282184917,2.7461700845271984
7,0.26443370549352885,0.2404,2.8762176006333404,2.713078121428794
8,0.2717102705104705,0.24886666666666668,2.850580515044754,2.6770600531963593
9,0.28075876242848413,0.2534666666666667,2.8203289690132927,2.648100345692736
10,0.2873576626117869,0.2603666666666667,2.7985867754143863,2.620353618581244
11,0.2915236349497306,0.26226666666666665,2.78082190291968,2.599563729509394
12,0.3010276065100261,0.2684666666666667,2.7595320330838744,2.57043785034342
13,0.302144087096595,0.2709,2.7407614149433885,2.554580203523027
14,0.3104815864022663,0.27796666666666664,2.72349180494036,2.5355650353938977
15,0.3120257734821974,0.2797,2.7096512992075343,2.5180354392274897
16,0.3169805032494584,0.2832,2.6975653817150382,2.504641126064544
17,0.32195189690607123,0.2840666666666667,2.6811965033782656,2.487918674184921
18,0.3277898128089763,0.2865,2.667436536525951,2.475788242258924
19,0.32807309892795644,0.28926666666666667,2.6604378277643743,2.4634515731892686
20,0.3311336999388991,0.2927,2.6476948115532504,2.4530142702954882
