Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-07 17:58:28
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2977 (29.77%)
Meilleure loss dev: 2.3844
Temps total d'entraînement: 1095.55 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1572       0.1493       3.3879       3.1268      
2        0.2003       0.1894       3.0500       2.9244      
3        0.2277       0.2139       2.8979       2.8079      
4        0.2461       0.2302       2.7987       2.7211      
5        0.2613       0.2412       2.7253       2.6563      
6        0.2731       0.2521       2.6650       2.6108      
7        0.2829       0.2611       2.6169       2.5667      
8        0.2913       0.2669       2.5778       2.5356      
9        0.2983       0.2704       2.5450       2.5111      
10       0.3042       0.2781       2.5159       2.4884      
11       0.3094       0.2790       2.4946       2.4683      
12       0.3144       0.2812       2.4741       2.4510      
13       0.3170       0.2852       2.4569       2.4400      
14       0.3200       0.2867       2.4379       2.4265      
15       0.3240       0.2882       2.4233       2.4147      
16       0.3272       0.2926       2.4089       2.4056      
17       0.3287       0.2944       2.3966       2.3989      
18       0.3328       0.2954       2.3858       2.3895      
19       0.3365       0.2977       2.3766       2.3844      
20       0.3379       0.2967       2.3677       2.3796      
