Historique d'entraînement - CNN_32_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 17:36:08
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.4110 (41.10%)
Meilleure loss dev: 1.6730
Temps total d'entraînement: 575.55 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3706       0.3526       2.3377       1.8788      
2        0.3989       0.3700       1.9596       1.7876      
3        0.4153       0.3771       1.8747       1.7566      
4        0.4276       0.3866       1.8236       1.7286      
5        0.4392       0.3880       1.7890       1.7174      
6        0.4478       0.3975       1.7622       1.6974      
7        0.4500       0.3961       1.7404       1.7046      
8        0.4524       0.3967       1.7212       1.6919      
9        0.4621       0.4008       1.7034       1.6807      
10       0.4627       0.4018       1.6943       1.6802      
11       0.4588       0.3979       1.6827       1.6908      
12       0.4617       0.4027       1.6750       1.6768      
13       0.4696       0.4061       1.6680       1.6680      
14       0.4700       0.4058       1.6631       1.6713      
15       0.4678       0.4066       1.6571       1.6680      
16       0.4708       0.4068       1.6506       1.6673      
17       0.4708       0.4048       1.6515       1.6741      
18       0.4763       0.4084       1.6412       1.6659      
19       0.4719       0.4039       1.6392       1.6761      
20       0.4790       0.4110       1.6369       1.6730      
