Historique d'entraînement - CNN_32_64_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 05:16:15
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3756 (37.56%)
Meilleure loss dev: 1.7656
Temps total d'entraînement: 1351.36 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3378       0.3267       2.4941       1.9569      
2        0.3628       0.3435       2.1025       1.8759      
3        0.3812       0.3646       2.0191       1.8329      
4        0.3872       0.3600       1.9753       1.8033      
5        0.3943       0.3683       1.9548       1.8020      
6        0.3943       0.3632       1.9360       1.7836      
7        0.3997       0.3629       1.9252       1.7907      
8        0.4075       0.3725       1.9177       1.7797      
9        0.4107       0.3689       1.9122       1.7692      
10       0.4089       0.3710       1.9002       1.8066      
11       0.4113       0.3680       1.8909       1.7829      
12       0.4197       0.3743       1.8923       1.7666      
13       0.4057       0.3669       1.8904       1.7924      
14       0.4193       0.3749       1.8920       1.7705      
15       0.4130       0.3677       1.8870       1.7773      
16       0.4129       0.3674       1.8818       1.7749      
17       0.4229       0.3745       1.8864       1.7668      
18       0.4221       0.3716       1.8811       1.7571      
19       0.4205       0.3722       1.8771       1.7628      
20       0.4197       0.3756       1.8796       1.7656      
