Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:19:29
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2060 (20.60%)
Meilleure loss dev: 2.9032
Temps total d'entraînement: 334.20 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1045       0.1017       3.7567       3.4546      
2        0.1232       0.1187       3.4511       3.3104      
3        0.1333       0.1308       3.3788       3.2502      
4        0.1473       0.1427       3.3383       3.2095      
5        0.1521       0.1479       3.3105       3.1787      
6        0.1591       0.1557       3.2890       3.1490      
7        0.1628       0.1582       3.2680       3.1231      
8        0.1678       0.1640       3.2482       3.0993      
9        0.1731       0.1675       3.2346       3.0786      
10       0.1802       0.1745       3.2181       3.0559      
11       0.1840       0.1781       3.2074       3.0368      
12       0.1875       0.1797       3.1908       3.0171      
13       0.1914       0.1859       3.1796       2.9996      
14       0.1977       0.1924       3.1668       2.9824      
15       0.1997       0.1935       3.1609       2.9690      
16       0.2040       0.1980       3.1516       2.9543      
17       0.2063       0.2004       3.1404       2.9402      
18       0.2082       0.2020       3.1364       2.9280      
19       0.2122       0.2056       3.1263       2.9152      
20       0.2115       0.2060       3.1207       2.9032      
