Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 23:45:59
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3522 (35.22%)
Meilleure loss dev: 1.9754
Temps total d'entraînement: 525.66 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1649       0.1586       3.3812       3.1005      
2        0.2088       0.1960       3.0524       2.9074      
3        0.2480       0.2282       2.8933       2.7298      
4        0.2803       0.2590       2.7552       2.5707      
5        0.3051       0.2827       2.6359       2.4239      
6        0.3226       0.2988       2.5397       2.3141      
7        0.3348       0.3089       2.4727       2.2376      
8        0.3450       0.3177       2.4232       2.1852      
9        0.3514       0.3247       2.3838       2.1416      
10       0.3566       0.3299       2.3554       2.1138      
11       0.3611       0.3323       2.3303       2.0887      
12       0.3659       0.3361       2.3083       2.0640      
13       0.3674       0.3419       2.2883       2.0475      
14       0.3707       0.3443       2.2694       2.0301      
15       0.3732       0.3476       2.2564       2.0199      
16       0.3761       0.3468       2.2393       2.0094      
17       0.3791       0.3497       2.2289       1.9998      
18       0.3795       0.3486       2.2210       1.9949      
19       0.3815       0.3516       2.2079       1.9850      
20       0.3839       0.3522       2.2030       1.9754      
