model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.005,Adam,0.3,256,19,334.10498905181885,8320,2026-01-08 18:25:03
