Historique d'entraînement - CNN_32_64_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 19:35:16
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 12
Époques complétées: 18
Meilleure accuracy dev: 0.3471 (34.71%)
Meilleure loss dev: 1.8968
Temps total d'entraînement: 685.24 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3067       0.2978       2.6717       2.0797      
2        0.3360       0.3217       2.3255       1.9787      
3        0.3501       0.3302       2.2721       1.9369      
4        0.3555       0.3344       2.2484       1.9099      
5        0.3532       0.3308       2.2487       1.9208      
6        0.3424       0.3231       2.2311       1.9258      
7        0.3428       0.3188       2.2201       1.9507      
8        0.3497       0.3258       2.2119       1.9324      
9        0.3652       0.3374       2.2120       1.9011      
10       0.3652       0.3365       2.2065       1.9210      
11       0.3651       0.3387       2.2099       1.8886      
12       0.3751       0.3471       2.2070       1.8968      
13       0.3625       0.3390       2.2046       1.9210      
14       0.3581       0.3313       2.2022       1.9331      
15       0.3632       0.3384       2.2028       1.9035      
16       0.3541       0.3290       2.2033       1.9183      
17       0.3590       0.3303       2.2089       1.9062      
18       0.3508       0.3262       2.2038       1.9363      
