Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 21:33:18
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 12
Époques complétées: 18
Meilleure accuracy dev: 0.1799 (17.99%)
Meilleure loss dev: 2.9481
Temps total d'entraînement: 837.93 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1611       0.1560       3.4164       3.1571      
2        0.1753       0.1655       3.2538       3.0307      
3        0.1774       0.1708       3.1909       3.0023      
4        0.1755       0.1696       3.1728       2.9899      
5        0.1721       0.1643       3.1664       2.9831      
6        0.1817       0.1733       3.1583       2.9595      
7        0.1789       0.1744       3.1592       2.9616      
8        0.1801       0.1708       3.1510       2.9561      
9        0.1806       0.1724       3.1486       2.9596      
10       0.1835       0.1781       3.1508       2.9399      
11       0.1848       0.1797       3.1503       2.9451      
12       0.1848       0.1799       3.1430       2.9481      
13       0.1809       0.1751       3.1447       2.9492      
14       0.1798       0.1716       3.1459       2.9373      
15       0.1819       0.1759       3.1419       2.9386      
16       0.1833       0.1783       3.1421       2.9352      
17       0.1821       0.1764       3.1381       2.9531      
18       0.1740       0.1703       3.1490       2.9687      
