Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:41:48
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 17
Époques complétées: 20
Meilleure accuracy dev: 0.1974 (19.74%)
Meilleure loss dev: 2.8741
Temps total d'entraînement: 334.81 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1415       0.1359       3.5497       3.2679      
2        0.1549       0.1500       3.3813       3.1669      
3        0.1649       0.1605       3.3258       3.1026      
4        0.1701       0.1659       3.2855       3.0454      
5        0.1768       0.1725       3.2634       3.0126      
6        0.1825       0.1767       3.2486       2.9838      
7        0.1880       0.1838       3.2328       2.9568      
8        0.1903       0.1875       3.2221       2.9393      
9        0.1966       0.1908       3.2141       2.9224      
10       0.1939       0.1891       3.2050       2.9137      
11       0.1966       0.1923       3.2035       2.9037      
12       0.2002       0.1940       3.1992       2.8945      
13       0.1976       0.1929       3.1961       2.8924      
14       0.1974       0.1936       3.1953       2.8879      
15       0.1961       0.1915       3.1940       2.8824      
16       0.1988       0.1943       3.1902       2.8776      
17       0.2013       0.1974       3.1882       2.8741      
18       0.2014       0.1952       3.1890       2.8754      
19       0.2004       0.1972       3.1862       2.8670      
20       0.1995       0.1960       3.1874       2.8738      
