model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.01,Adam,0.2,64,12,837.9365632534027,8320,2026-01-07 21:33:18
