Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_512_256
============================================================
Date: 2026-01-08 12:14:32
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3123 (31.23%)
Meilleure loss dev: 2.6294
Temps total d'entraînement: 745.00 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2093       0.1931       3.1792       2.9174      
2        0.2633       0.2322       2.8344       2.7477      
3        0.3006       0.2549       2.6707       2.6573      
4        0.3242       0.2659       2.5506       2.5964      
5        0.3493       0.2782       2.4523       2.5536      
6        0.3676       0.2860       2.3700       2.5373      
7        0.3827       0.2935       2.3061       2.5133      
8        0.3972       0.2985       2.2445       2.5189      
9        0.4090       0.2996       2.1986       2.5135      
10       0.4221       0.3063       2.1552       2.5280      
11       0.4276       0.3080       2.1190       2.5235      
12       0.4380       0.3072       2.0846       2.5451      
13       0.4428       0.3065       2.0482       2.5647      
14       0.4515       0.3072       2.0262       2.5649      
15       0.4589       0.3089       1.9986       2.5833      
16       0.4641       0.3097       1.9785       2.5932      
17       0.4643       0.3103       1.9566       2.6037      
18       0.4739       0.3105       1.9324       2.6078      
19       0.4788       0.3103       1.9242       2.6253      
20       0.4827       0.3123       1.9051       2.6294      
