model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_Dropout_Gridsearch_Relu,0.005,Adam,0.3,128,18,710.1420485973358,181056,2026-01-08 03:15:46
