Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:52:33
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3462 (34.62%)
Meilleure loss dev: 2.0331
Temps total d'entraînement: 309.71 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1536       0.1482       3.4691       3.1810      
2        0.1819       0.1719       3.1331       3.0269      
3        0.2096       0.1943       3.0142       2.9066      
4        0.2335       0.2173       2.9141       2.7909      
5        0.2586       0.2418       2.8171       2.6730      
6        0.2816       0.2633       2.7281       2.5600      
7        0.3010       0.2810       2.6481       2.4587      
8        0.3161       0.2921       2.5744       2.3728      
9        0.3273       0.3052       2.5128       2.2997      
10       0.3374       0.3136       2.4631       2.2441      
11       0.3436       0.3205       2.4221       2.1962      
12       0.3509       0.3251       2.3915       2.1587      
13       0.3557       0.3306       2.3607       2.1296      
14       0.3608       0.3360       2.3395       2.1051      
15       0.3635       0.3376       2.3175       2.0858      
16       0.3665       0.3398       2.3004       2.0708      
17       0.3678       0.3415       2.2865       2.0607      
18       0.3718       0.3436       2.2773       2.0474      
19       0.3750       0.3446       2.2624       2.0387      
20       0.3745       0.3462       2.2525       2.0331      
