Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_512_256_128
============================================================
Date: 2026-01-08 00:35:22
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 17
Époques complétées: 20
Meilleure accuracy dev: 0.1302 (13.02%)
Meilleure loss dev: 3.2349
Temps total d'entraînement: 1622.41 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.0804       0.0770       3.5790       3.4743      
2        0.0942       0.0926       3.4209       3.3850      
3        0.1068       0.1004       3.3811       3.3491      
4        0.1035       0.0979       3.3364       3.3383      
5        0.1173       0.1104       3.3113       3.3043      
6        0.1243       0.1172       3.2977       3.2863      
7        0.1239       0.1184       3.2810       3.2857      
8        0.1165       0.1097       3.2726       3.2760      
9        0.1255       0.1162       3.2703       3.2869      
10       0.1298       0.1224       3.2586       3.2630      
11       0.1221       0.1162       3.2574       3.2729      
12       0.1275       0.1210       3.2491       3.2726      
13       0.1328       0.1271       3.2431       3.2623      
14       0.1285       0.1195       3.2418       3.2651      
15       0.1205       0.1149       3.2323       3.2548      
16       0.1342       0.1260       3.2252       3.2329      
17       0.1366       0.1302       3.2195       3.2349      
18       0.1327       0.1239       3.2180       3.2411      
19       0.1322       0.1250       3.2266       3.2485      
20       0.1319       0.1261       3.2221       3.2358      
