Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:03:01
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2129 (21.29%)
Meilleure loss dev: 2.8419
Temps total d'entraînement: 340.99 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1098       0.1079       3.7094       3.3902      
2        0.1345       0.1285       3.3719       3.2540      
3        0.1432       0.1373       3.2998       3.1975      
4        0.1569       0.1505       3.2613       3.1592      
5        0.1666       0.1598       3.2295       3.1258      
6        0.1731       0.1653       3.2057       3.0956      
7        0.1784       0.1702       3.1823       3.0663      
8        0.1831       0.1762       3.1618       3.0400      
9        0.1904       0.1818       3.1444       3.0155      
10       0.1942       0.1856       3.1251       2.9933      
11       0.1982       0.1897       3.1091       2.9721      
12       0.1996       0.1929       3.0964       2.9524      
13       0.2043       0.1960       3.0823       2.9334      
14       0.2080       0.1986       3.0719       2.9180      
15       0.2111       0.2013       3.0606       2.9032      
16       0.2131       0.2047       3.0497       2.8909      
17       0.2149       0.2046       3.0429       2.8783      
18       0.2174       0.2090       3.0325       2.8665      
19       0.2197       0.2112       3.0236       2.8530      
20       0.2222       0.2129       3.0155       2.8419      
