Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:47:24
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 16
Époques complétées: 20
Meilleure accuracy dev: 0.1763 (17.63%)
Meilleure loss dev: 2.9541
Temps total d'entraînement: 336.00 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1385       0.1354       3.5266       3.2314      
2        0.1525       0.1507       3.3754       3.1290      
3        0.1605       0.1564       3.3323       3.0750      
4        0.1645       0.1597       3.3073       3.0393      
5        0.1682       0.1623       3.2901       3.0146      
6        0.1753       0.1658       3.2807       2.9960      
7        0.1780       0.1717       3.2742       2.9822      
8        0.1727       0.1675       3.2716       2.9697      
9        0.1766       0.1716       3.2664       2.9666      
10       0.1741       0.1717       3.2664       2.9606      
11       0.1756       0.1672       3.2660       2.9618      
12       0.1792       0.1717       3.2624       2.9577      
13       0.1800       0.1745       3.2608       2.9523      
14       0.1789       0.1691       3.2589       2.9569      
15       0.1799       0.1756       3.2616       2.9558      
16       0.1789       0.1763       3.2599       2.9541      
17       0.1750       0.1691       3.2568       2.9532      
18       0.1748       0.1698       3.2603       2.9549      
19       0.1788       0.1747       3.2582       2.9514      
20       0.1848       0.1761       3.2547       2.9432      
