Historique d'entraînement - CNN_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 08:19:07
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 14
Époques complétées: 20
Meilleure accuracy dev: 0.3158 (31.58%)
Meilleure loss dev: 2.1409
Temps total d'entraînement: 892.02 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1714       0.1672       3.3533       2.9889      
2        0.2581       0.2528       2.7734       2.5290      
3        0.2879       0.2795       2.5509       2.3791      
4        0.3022       0.2913       2.4655       2.3047      
5        0.3100       0.2989       2.4240       2.2584      
6        0.3150       0.3024       2.3995       2.2310      
7        0.3171       0.3032       2.3743       2.2064      
8        0.3200       0.3072       2.3596       2.1873      
9        0.3262       0.3134       2.3483       2.1786      
10       0.3256       0.3124       2.3358       2.1660      
11       0.3250       0.3133       2.3299       2.1640      
12       0.3264       0.3152       2.3225       2.1528      
13       0.3266       0.3141       2.3151       2.1488      
14       0.3287       0.3158       2.3093       2.1409      
15       0.3253       0.3107       2.3065       2.1460      
16       0.3258       0.3121       2.3029       2.1430      
17       0.3274       0.3152       2.3000       2.1380      
18       0.3279       0.3151       2.2962       2.1365      
19       0.3274       0.3125       2.2929       2.1366      
20       0.3268       0.3144       2.2914       2.1324      
