Historique d'entraînement - MLP_512_256_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 12:27:55
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2323 (23.23%)
Meilleure loss dev: 2.6871
Temps total d'entraînement: 703.35 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1542       0.1466       3.4970       3.2339      
2        0.1761       0.1696       3.3024       3.1135      
3        0.1915       0.1812       3.2216       3.0147      
4        0.2014       0.1923       3.1673       2.9550      
5        0.2118       0.1975       3.1308       2.9007      
6        0.2142       0.2025       3.1054       2.8831      
7        0.2174       0.1997       3.0835       2.8665      
8        0.2208       0.2083       3.0647       2.8345      
9        0.2293       0.2138       3.0449       2.8011      
10       0.2308       0.2121       3.0282       2.8022      
11       0.2330       0.2165       3.0159       2.7715      
12       0.2396       0.2210       3.0091       2.7740      
13       0.2364       0.2162       3.0024       2.7657      
14       0.2386       0.2203       2.9900       2.7461      
15       0.2415       0.2234       2.9803       2.7311      
16       0.2417       0.2229       2.9702       2.7272      
17       0.2471       0.2283       2.9650       2.7108      
18       0.2426       0.2246       2.9574       2.7140      
19       0.2480       0.2279       2.9501       2.7048      
20       0.2511       0.2323       2.9448       2.6871      
