Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_64
============================================================
Date: 2026-01-08 14:17:49
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.3398 (33.98%)
Meilleure loss dev: 2.2210
Temps total d'entraînement: 615.17 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2133       0.2052       3.1365       2.8508      
2        0.2695       0.2512       2.7954       2.6529      
3        0.3002       0.2785       2.6430       2.5343      
4        0.3212       0.2948       2.5468       2.4532      
5        0.3356       0.3010       2.4858       2.4079      
6        0.3453       0.3114       2.4440       2.3743      
7        0.3518       0.3168       2.4068       2.3453      
8        0.3576       0.3209       2.3789       2.3229      
9        0.3643       0.3230       2.3543       2.3053      
10       0.3695       0.3267       2.3358       2.2888      
11       0.3709       0.3244       2.3200       2.2829      
12       0.3773       0.3288       2.3004       2.2685      
13       0.3817       0.3294       2.2884       2.2593      
14       0.3857       0.3337       2.2736       2.2518      
15       0.3882       0.3353       2.2619       2.2460      
16       0.3894       0.3378       2.2499       2.2378      
17       0.3922       0.3362       2.2412       2.2297      
18       0.3966       0.3398       2.2305       2.2210      
19       0.3974       0.3379       2.2251       2.2197      
20       0.3968       0.3378       2.2176       2.2179      
