Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 01:18:38
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2393 (23.93%)
Meilleure loss dev: 2.6666
Temps total d'entraînement: 717.06 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1811       0.1726       3.3105       3.0496      
2        0.2020       0.1902       3.1109       2.9340      
3        0.2130       0.2023       3.0403       2.8733      
4        0.2230       0.2065       3.0016       2.8260      
5        0.2269       0.2137       2.9740       2.8026      
6        0.2291       0.2147       2.9525       2.7962      
7        0.2347       0.2193       2.9392       2.7832      
8        0.2376       0.2215       2.9255       2.7583      
9        0.2418       0.2233       2.9158       2.7564      
10       0.2425       0.2231       2.9053       2.7482      
11       0.2477       0.2293       2.8967       2.7261      
12       0.2496       0.2300       2.8929       2.7177      
13       0.2488       0.2268       2.8851       2.7089      
14       0.2498       0.2313       2.8784       2.7120      
15       0.2529       0.2335       2.8698       2.6887      
16       0.2555       0.2387       2.8668       2.6814      
17       0.2532       0.2360       2.8595       2.6994      
18       0.2570       0.2353       2.8550       2.6743      
19       0.2572       0.2361       2.8551       2.6665      
20       0.2567       0.2393       2.8497       2.6666      
