model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.005,Adam,0.2,128,17,526.2911581993103,8320,2026-01-07 22:39:03
