Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:36:13
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.1951 (19.51%)
Meilleure loss dev: 2.9639
Temps total d'entraînement: 335.18 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.0995       0.0978       3.7897       3.4769      
2        0.1215       0.1191       3.5002       3.3387      
3        0.1317       0.1265       3.4329       3.2832      
4        0.1361       0.1327       3.4008       3.2503      
5        0.1426       0.1377       3.3756       3.2229      
6        0.1480       0.1443       3.3575       3.1990      
7        0.1539       0.1491       3.3409       3.1753      
8        0.1635       0.1565       3.3255       3.1525      
9        0.1678       0.1591       3.3070       3.1293      
10       0.1737       0.1680       3.2954       3.1089      
11       0.1788       0.1703       3.2830       3.0906      
12       0.1827       0.1753       3.2725       3.0717      
13       0.1868       0.1789       3.2592       3.0545      
14       0.1906       0.1815       3.2491       3.0374      
15       0.1948       0.1840       3.2418       3.0236      
16       0.1966       0.1880       3.2335       3.0109      
17       0.1995       0.1913       3.2255       2.9964      
18       0.2011       0.1919       3.2204       2.9859      
19       0.2024       0.1931       3.2133       2.9726      
20       0.2038       0.1951       3.2077       2.9639      
