model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_Dropout_Gridsearch_Relu,0.005,Adam,0.4,128,9,676.3438267707825,205760,2026-01-08 05:26:55
