Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 23:31:03
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 13
Époques complétées: 19
Meilleure accuracy dev: 0.1916 (19.16%)
Meilleure loss dev: 2.9116
Temps total d'entraînement: 503.12 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1380       0.1358       3.5298       3.2425      
2        0.1575       0.1505       3.3656       3.1336      
3        0.1720       0.1664       3.3147       3.0587      
4        0.1812       0.1749       3.2848       3.0242      
5        0.1843       0.1803       3.2665       2.9839      
6        0.1927       0.1865       3.2492       2.9713      
7        0.1928       0.1875       3.2440       2.9543      
8        0.1947       0.1899       3.2374       2.9436      
9        0.1939       0.1891       3.2346       2.9341      
10       0.1916       0.1857       3.2307       2.9296      
11       0.1944       0.1883       3.2252       2.9208      
12       0.1961       0.1874       3.2238       2.9170      
13       0.1947       0.1916       3.2229       2.9116      
14       0.1953       0.1899       3.2202       2.9074      
15       0.1961       0.1892       3.2174       2.9023      
16       0.1938       0.1879       3.2168       2.9015      
17       0.1951       0.1894       3.2142       2.8951      
18       0.1948       0.1913       3.2148       2.8982      
19       0.1964       0.1914       3.2148       2.8946      
