Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-07 18:37:22
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2860 (28.60%)
Meilleure loss dev: 2.4349
Temps total d'entraînement: 1145.85 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2086       0.2001       3.1507       2.8900      
2        0.2354       0.2224       2.8783       2.7548      
3        0.2559       0.2397       2.7695       2.6632      
4        0.2685       0.2517       2.7071       2.6025      
5        0.2756       0.2615       2.6657       2.5739      
6        0.2827       0.2616       2.6404       2.5533      
7        0.2855       0.2642       2.6146       2.5342      
8        0.2909       0.2699       2.5953       2.5141      
9        0.2934       0.2754       2.5795       2.5068      
10       0.2932       0.2719       2.5665       2.4940      
11       0.2964       0.2737       2.5570       2.4878      
12       0.3013       0.2773       2.5446       2.4763      
13       0.2995       0.2783       2.5415       2.4719      
14       0.3015       0.2793       2.5327       2.4602      
15       0.3042       0.2838       2.5270       2.4606      
16       0.3030       0.2803       2.5184       2.4532      
17       0.3032       0.2791       2.5125       2.4449      
18       0.3035       0.2808       2.5127       2.4447      
19       0.3081       0.2853       2.5041       2.4310      
20       0.3095       0.2860       2.4969       2.4349      
