epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.15015275231905795,0.1472,3.5019093383349844,3.2028787775242584
2,0.17772037993667722,0.171,3.2510904452439817,3.069466775528928
3,0.19196245070266066,0.17976666666666666,3.1701993396626182,2.995467557298376
4,0.206804421485308,0.19676666666666667,3.121378747130762,2.948671090349238
5,0.21854135421874132,0.2025,3.0805045994105877,2.906113730085657
6,0.226701105371327,0.2112,3.0536607569129908,2.872071430530954
7,0.2325723490529356,0.2161,3.027789210459825,2.8459592301794823
8,0.24168194189857245,0.2245,3.0039019732078764,2.8112845928110977
9,0.24426484474809754,0.22703333333333334,2.9868017629096077,2.7900452958776594
10,0.25186913292229074,0.2341,2.9715267041090456,2.7772439439245997
11,0.25611842470699325,0.23703333333333335,2.9516159078290296,2.74804739038995
12,0.2591623618285841,0.24086666666666667,2.936905645188831,2.7278469045111473
13,0.2642059656723879,0.24236666666666667,2.9259264564039693,2.71646652120225
14,0.2683386102316281,0.24566666666666667,2.9157249876685234,2.7046212115186328
15,0.27282119646725544,0.25426666666666664,2.9004345977230113,2.6786121956845546
16,0.27510414930844856,0.2562,2.8946625140853697,2.675091628825411
17,0.28057545964561464,0.26203333333333334,2.8800728027923954,2.65241116057051
18,0.28151974670888186,0.2593666666666667,2.87261439843981,2.639528778766064
19,0.2858579125701272,0.2624666666666667,2.859144339259838,2.6345714264727653
20,0.28745209131811367,0.2631,2.8508569560494927,2.6177350957342918
