Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_512_256_128
============================================================
Date: 2026-01-08 19:59:17
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 13
Époques complétées: 19
Meilleure accuracy dev: 0.2762 (27.62%)
Meilleure loss dev: 4.0270
Temps total d'entraînement: 422.36 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1228       0.1159       3.4870       3.2519      
2        0.1955       0.1841       3.0414       2.8887      
3        0.2558       0.2229       2.7519       2.7061      
4        0.3105       0.2477       2.5303       2.5962      
5        0.3657       0.2627       2.3203       2.5624      
6        0.4219       0.2700       2.1085       2.5869      
7        0.4722       0.2748       1.8907       2.6825      
8        0.5245       0.2746       1.6686       2.8382      
9        0.5720       0.2758       1.4544       3.0604      
10       0.6196       0.2750       1.2677       3.2849      
11       0.6525       0.2747       1.1008       3.5892      
12       0.6857       0.2715       0.9635       3.8170      
13       0.7196       0.2762       0.8551       4.0270      
14       0.7432       0.2713       0.7634       4.2791      
15       0.7601       0.2726       0.6916       4.4651      
16       0.7793       0.2718       0.6309       4.6497      
17       0.7930       0.2725       0.5850       4.8390      
18       0.8063       0.2727       0.5477       4.9587      
19       0.8167       0.2735       0.5160       5.0782      
