epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1916791645836805,0.1836,3.2651413664719526,2.9628365100698266
2,0.2411764705882353,0.21926666666666667,2.9246547750826837,2.758353092315349
3,0.27656501694162083,0.2511333333333333,2.765612273666989,2.6105479625945396
4,0.3019163472754541,0.26713333333333333,2.6570952797749405,2.5070659170759484
5,0.3262289618396934,0.2833333333333333,2.5718973894532726,2.419312474068175
6,0.3424984724768094,0.29433333333333334,2.5043886080649025,2.3465715418470667
7,0.356068433038938,0.30533333333333335,2.451327859719933,2.293169533952754
8,0.36979947786480033,0.3143,2.405290393856458,2.239765448773161
9,0.38078098094761986,0.3201,2.3654826362673576,2.19797134957415
10,0.39057934788646337,0.3300666666666667,2.3274064429194348,2.1553778683885616
11,0.39913903238349163,0.33426666666666666,2.294696560038178,2.125064253299794
12,0.4056879408987391,0.3365666666666667,2.2717527828067436,2.100407067258307
13,0.41049269566183416,0.3406,2.2497437460336096,2.0820019919821555
14,0.4162861745264678,0.34303333333333336,2.228478112878237,2.0613631314419685
15,0.42037438204743655,0.3479333333333333,2.210754177802492,2.0475129655066957
16,0.4276287285452425,0.35146666666666665,2.195567732087754,2.026093385067392
17,0.43108370827084375,0.35133333333333333,2.181703583094442,2.016918447169852
18,0.4340109981669722,0.3556,2.1649265390977677,2.0012720671105892
19,0.43341109815030826,0.3563,2.156259773297774,2.0011422892834276
20,0.43851580292173525,0.3584333333333333,2.1466096849753318,1.9854119179096628
