epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.27817030494917516,0.27423333333333333,2.7639586775064724,2.2153398172179264
2,0.2985557962561795,0.2839333333333333,2.4803749831427133,2.136443614959717
3,0.30697106037882577,0.2919333333333333,2.434468920867383,2.075403000754334
4,0.3060156640559907,0.2915333333333333,2.423459520765441,2.0996790900667595
5,0.298522468477476,0.2836,2.416605058701234,2.0905909294258556
6,0.3174693106704438,0.2999,2.4126035143716287,2.0783626125819645
7,0.31778036993834363,0.29996666666666666,2.420748236973515,2.052507215979765
8,0.3246458923512748,0.30646666666666667,2.4024374942274394,2.0322629292128185
9,0.3287063267233239,0.30846666666666667,2.402057926425127,2.0528194886534963
10,0.31794700883186133,0.3000333333333333,2.4038678719571083,2.092647281536924
11,0.3143587179914459,0.29446666666666665,2.415614421834651,2.073781864221162
12,0.3171027051047048,0.2975333333333333,2.4051983759066746,2.0366512399746663
13,0.32470143864911405,0.3111,2.408455065802836,2.0364862647392092
14,0.32537354885296893,0.3055333333333333,2.409895722356675,2.0306045020312897
15,0.3105260234405377,0.29213333333333336,2.4142399406331396,2.074819057989222
16,0.31214242070765985,0.29843333333333333,2.4022629505114077,2.0754823961745954
17,0.29920568794089875,0.2866666666666667,2.4123750931420784,2.1168215887378783
18,0.3074487585402433,0.28783333333333333,2.398267339821011,2.0882770600857765
19,0.3120924290396045,0.2934333333333333,2.4369570193153405,2.072509774267038
